"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ESP","Spain","104","GDP: Gross fixed capital formation, constant prices","202303","March 2023","Q","Quarterly","2022-Q4","Q4-2022","NATCUR","National currency","0","Units",,,54685000000,,
"ESP","Spain","105","GDP: Exports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,103547000000,,
"ESP","Spain","105","GDP: Exports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,103374000000,,
"ESP","Spain","105","GDP: Exports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,96268000000,,
"ESP","Spain","105","GDP: Exports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,65774000000,,
"ESP","Spain","105","GDP: Exports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,84785000000,,
"ESP","Spain","105","GDP: Exports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2020-Q4","Q4-2020","NATCUR","National currency","0","Units",,,88532000000,,
"ESP","Spain","105","GDP: Exports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2021-Q1","Q1-2021","NATCUR","National currency","0","Units",,,90455000000,,
"ESP","Spain","105","GDP: Exports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2021-Q2","Q2-2021","NATCUR","National currency","0","Units",,,92423000000,,
"ESP","Spain","105","GDP: Exports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2021-Q3","Q3-2021","NATCUR","National currency","0","Units",,,97671000000,,
"ESP","Spain","105","GDP: Exports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2021-Q4","Q4-2021","NATCUR","National currency","0","Units",,,103029000000,,
"ESP","Spain","105","GDP: Exports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2022-Q1","Q1-2022","NATCUR","National currency","0","Units",,,106473000000,,
"ESP","Spain","105","GDP: Exports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2022-Q2","Q2-2022","NATCUR","National currency","0","Units",,,111552000000,,
"ESP","Spain","105","GDP: Exports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2022-Q3","Q3-2022","NATCUR","National currency","0","Units",,,112023000000,,
"ESP","Spain","105","GDP: Exports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2022-Q4","Q4-2022","NATCUR","National currency","0","Units",,,110836000000,,
"ESP","Spain","106","GDP: Imports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,96819000000,,
"ESP","Spain","106","GDP: Imports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,94036000000,,
"ESP","Spain","106","GDP: Imports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,89925000000,,
"ESP","Spain","106","GDP: Imports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,65220000000,,
"ESP","Spain","106","GDP: Imports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,82508000000,,
"ESP","Spain","106","GDP: Imports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2020-Q4","Q4-2020","NATCUR","National currency","0","Units",,,86157000000,,
"ESP","Spain","106","GDP: Imports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2021-Q1","Q1-2021","NATCUR","National currency","0","Units",,,86592000000,,
"ESP","Spain","106","GDP: Imports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2021-Q2","Q2-2021","NATCUR","National currency","0","Units",,,91821000000,,
"ESP","Spain","106","GDP: Imports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2021-Q3","Q3-2021","NATCUR","National currency","0","Units",,,94341000000,,
"ESP","Spain","106","GDP: Imports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2021-Q4","Q4-2021","NATCUR","National currency","0","Units",,,96144000000,,
"ESP","Spain","106","GDP: Imports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2022-Q1","Q1-2022","NATCUR","National currency","0","Units",,,97092000000,,
"ESP","Spain","106","GDP: Imports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2022-Q2","Q2-2022","NATCUR","National currency","0","Units",,,99480000000,,
"ESP","Spain","106","GDP: Imports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2022-Q3","Q3-2022","NATCUR","National currency","0","Units",,,102575000000,,
"ESP","Spain","106","GDP: Imports of goods and services, constant prices","202303","March 2023","Q","Quarterly","2022-Q4","Q4-2022","NATCUR","National currency","0","Units",,,98259000000,,
"SWE","Sweden","101","GDP: Total, constant prices","202303","March 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,1326671000000,,
"SWE","Sweden","101","GDP: Total, constant prices","202303","March 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,1334075000000,,
"SWE","Sweden","101","GDP: Total, constant prices","202303","March 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,1330723000000,,
"SWE","Sweden","101","GDP: Total, constant prices","202303","March 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,1222902000000,,
"SWE","Sweden","101","GDP: Total, constant prices","202303","March 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,1311645000000,,
"SWE","Sweden","101","GDP: Total, constant prices","202303","March 2023","Q","Quarterly","2020-Q4","Q4-2020","NATCUR","National currency","0","Units",,,1315475000000,,
"SWE","Sweden","101","GDP: Total, constant prices","202303","March 2023","Q","Quarterly","2021-Q1","Q1-2021","NATCUR","National currency","0","Units",,,1334573000000,,
"SWE","Sweden","101","GDP: Total, constant prices","202303","March 2023","Q","Quarterly","2021-Q2","Q2-2021","NATCUR","National currency","0","Units",,,1345044000000,,
"SWE","Sweden","101","GDP: Total, constant prices","202303","March 2023","Q","Quarterly","2021-Q3","Q3-2021","NATCUR","National currency","0","Units",,,1368189000000,,
"SWE","Sweden","101","GDP: Total, constant prices","202303","March 2023","Q","Quarterly","2021-Q4","Q4-2021","NATCUR","National currency","0","Units",,,1400517000000,,
"SWE","Sweden","101","GDP: Total, constant prices","202303","March 2023","Q","Quarterly","2022-Q1","Q1-2022","NATCUR","National currency","0","Units",,,1396599000000,,
"SWE","Sweden","101","GDP: Total, constant prices","202303","March 2023","Q","Quarterly","2022-Q2","Q2-2022","NATCUR","National currency","0","Units",,,1398088000000,,
"SWE","Sweden","101","GDP: Total, constant prices","202303","March 2023","Q","Quarterly","2022-Q3","Q3-2022","NATCUR","National currency","0","Units",,,1401509000000,,
"SWE","Sweden","101","GDP: Total, constant prices","202303","March 2023","Q","Quarterly","2022-Q4","Q4-2022","NATCUR","National currency","0","Units",,,1388958000000,,
"SWE","Sweden","102","GDP: Private consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,583443000000,,
"SWE","Sweden","102","GDP: Private consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,588116000000,,
"SWE","Sweden","102","GDP: Private consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,588861000000,,
"SWE","Sweden","102","GDP: Private consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,535487000000,,
"SWE","Sweden","102","GDP: Private consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,566063000000,,
"SWE","Sweden","102","GDP: Private consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2020-Q4","Q4-2020","NATCUR","National currency","0","Units",,,568061000000,,
"SWE","Sweden","102","GDP: Private consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2021-Q1","Q1-2021","NATCUR","National currency","0","Units",,,582444000000,,
"SWE","Sweden","102","GDP: Private consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2021-Q2","Q2-2021","NATCUR","National currency","0","Units",,,587793000000,,
"SWE","Sweden","102","GDP: Private consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2021-Q3","Q3-2021","NATCUR","National currency","0","Units",,,608680000000,,
"SWE","Sweden","102","GDP: Private consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2021-Q4","Q4-2021","NATCUR","National currency","0","Units",,,620307000000,,
"SWE","Sweden","102","GDP: Private consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2022-Q1","Q1-2022","NATCUR","National currency","0","Units",,,612508000000,,
"SWE","Sweden","102","GDP: Private consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2022-Q2","Q2-2022","NATCUR","National currency","0","Units",,,621132000000,,
"SWE","Sweden","102","GDP: Private consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2022-Q3","Q3-2022","NATCUR","National currency","0","Units",,,609796000000,,
"SWE","Sweden","102","GDP: Private consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2022-Q4","Q4-2022","NATCUR","National currency","0","Units",,,608508000000,,
"SWE","Sweden","103","GDP: Government consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,349071000000,,
"SWE","Sweden","103","GDP: Government consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,349325000000,,
"SWE","Sweden","103","GDP: Government consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,346056000000,,
"SWE","Sweden","103","GDP: Government consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2020-Q2","Q2-2020","NATCUR","National currency","0","Units",,,337472000000,,
"SWE","Sweden","103","GDP: Government consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2020-Q3","Q3-2020","NATCUR","National currency","0","Units",,,343009000000,,
"SWE","Sweden","103","GDP: Government consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2020-Q4","Q4-2020","NATCUR","National currency","0","Units",,,345030000000,,
"SWE","Sweden","103","GDP: Government consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2021-Q1","Q1-2021","NATCUR","National currency","0","Units",,,350188000000,,
"SWE","Sweden","103","GDP: Government consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2021-Q2","Q2-2021","NATCUR","National currency","0","Units",,,352451000000,,
"SWE","Sweden","103","GDP: Government consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2021-Q3","Q3-2021","NATCUR","National currency","0","Units",,,350701000000,,
"SWE","Sweden","103","GDP: Government consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2021-Q4","Q4-2021","NATCUR","National currency","0","Units",,,351078000000,,
"SWE","Sweden","103","GDP: Government consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2022-Q1","Q1-2022","NATCUR","National currency","0","Units",,,350481000000,,
"SWE","Sweden","103","GDP: Government consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2022-Q2","Q2-2022","NATCUR","National currency","0","Units",,,349755000000,,
"SWE","Sweden","103","GDP: Government consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2022-Q3","Q3-2022","NATCUR","National currency","0","Units",,,351473000000,,
"SWE","Sweden","103","GDP: Government consumption expenditure, constant prices","202303","March 2023","Q","Quarterly","2022-Q4","Q4-2022","NATCUR","National currency","0","Units",,,352267000000,,
"SWE","Sweden","104","GDP: Gross fixed capital formation, constant prices","202303","March 2023","Q","Quarterly","2019-Q3","Q3-2019","NATCUR","National currency","0","Units",,,321251000000,,
"SWE","Sweden","104","GDP: Gross fixed capital formation, constant prices","202303","March 2023","Q","Quarterly","2019-Q4","Q4-2019","NATCUR","National currency","0","Units",,,334616000000,,
"SWE","Sweden","104","GDP: Gross fixed capital formation, constant prices","202303","March 2023","Q","Quarterly","2020-Q1","Q1-2020","NATCUR","National currency","0","Units",,,335618000000,,
